current_gold,total_gold,level,xp,cs,jg,champion_mastery,damage_taken_per_min,champion_mastery_median,champion_mastery_min,ward_placed,elite_monster_killed,building_killed,champion_killed,winner
-111.0,4466.0,0.0,988.0,36.0,22.0,0.0,5.900000000000546,0,0,33,2,2,3,0
-1321.0,-8467.0,-5.0,-6246.0,-113.0,-30.0,0.0,176.50000000000045,0,0,-12,-1,-3,-12,0
3369.0,10095.0,5.0,7765.0,101.0,21.0,0.0,59.799999999999955,0,0,-21,2,1,12,0
3598.0,-1147.0,0.0,-845.0,-63.0,-3.0,0.0,241.39999999999964,0,0,6,2,1,-9,1
2798.0,-1691.0,0.0,1314.0,12.0,-1.0,0.0,285.4000000000001,0,0,-102,2,-3,0,1
2528.0,-203.0,0.0,-447.0,-5.0,18.0,0.0,-635.7000000000003,0,0,5,-4,-1,-4,1
2577.0,4861.0,3.0,3624.0,56.0,10.0,0.0,-215.5999999999999,0,0,3,3,-1,6,0
289.0,-2019.0,0.0,212.0,-15.0,47.0,0.0,704.1000000000004,0,0,9,-1,-2,-6,1
563.0,-5282.0,-5.0,-4510.0,-10.0,-45.0,0.0,209.80000000000018,0,0,-7,0,-1,-4,1
-2097.0,-4386.0,0.0,-1433.0,-10.0,-45.0,0.0,-143.5,0,0,62,-1,-3,-5,1
-1610.0,245.0,0.0,-612.0,-37.0,-16.0,0.0,-217.79999999999995,0,0,17,2,-1,6,0
1372.0,7031.0,6.0,7245.0,39.0,45.0,0.0,17.499999999999545,0,0,-223,2,1,11,0
2264.0,4674.0,3.0,3990.0,-62.0,23.0,0.0,160.70000000000005,0,0,8,0,-1,10,0
1726.0,2565.0,0.0,573.0,91.0,-4.0,0.0,52.999999999999545,0,0,7,0,3,-1,0
-2593.0,-1983.0,2.0,229.0,53.0,-37.0,0.0,451.5999999999997,0,0,-7,-3,-3,3,1
848.0,7598.0,5.0,6865.0,13.0,71.0,0.0,168.89999999999964,0,0,-82,3,2,7,0
-18.0,-5138.0,-1.0,-2602.0,-14.0,-10.0,0.0,863.3,0,0,-1,-2,-3,-10,1
-2300.0,-8696.0,-5.0,-7527.0,-57.0,-35.0,0.0,-113.40000000000055,0,0,4,-3,-4,-10,1
-2652.0,-10932.0,-3.0,-6473.0,-57.0,-17.0,0.0,-44.100000000000364,0,0,8,-4,-5,-10,1
-48.0,-2473.0,-3.0,-2791.0,-54.0,-4.0,0.0,-338.89999999999986,0,0,-106,1,-5,-6,1
2144.0,-1261.0,-1.0,42.0,44.0,12.0,0.0,110.10000000000036,0,0,-8,-1,-2,-5,1
-2155.0,-3585.0,-4.0,-3754.0,5.0,-17.0,0.0,373.80000000000064,0,0,-6,-2,-1,-6,1
244.0,2513.0,-2.0,-1292.0,-9.0,50.0,0.0,-191.29999999999973,0,0,41,-1,1,-1,0
1616.0,5330.0,6.0,7480.0,-34.0,44.0,0.0,-121.60000000000036,0,0,0,3,2,10,0
-378.0,-2416.0,-1.0,-3847.0,-53.0,-9.0,0.0,-33.0,0,0,-7,2,-2,-7,0
-2896.0,-6592.0,-4.0,-6234.0,-57.0,-20.0,0.0,584.8,0,0,-7,0,-1,-11,1
-1851.0,-1678.0,1.0,-305.0,-15.0,7.0,0.0,100.90000000000009,0,0,3,-1,-1,-5,0
-6042.0,1018.0,0.0,-265.0,-35.0,28.0,0.0,19.299999999999727,0,0,49,2,3,5,1
-290.0,-2730.0,1.0,-243.0,-23.0,-4.0,0.0,-61.899999999999864,0,0,18,-4,-3,1,1
430.0,-3198.0,-3.0,-3719.0,-71.0,43.0,0.0,364.4000000000003,0,0,5,5,-2,-7,0
938.0,3003.0,0.0,-83.0,-3.0,35.0,0.0,-996.5999999999999,0,0,-2,3,1,6,0
119.0,296.0,1.0,257.0,-3.0,-57.0,0.0,-129.0999999999999,0,0,-2,-1,-2,2,0
19.0,4227.0,2.0,2648.0,38.0,-16.0,0.0,-58.50000000000023,0,0,7,-3,3,2,0
-1531.0,-4957.0,0.0,-1954.0,-21.0,-21.0,0.0,51.5,0,0,-5,-4,-2,-8,1
1250.0,4592.0,4.0,4866.0,27.0,31.0,0.0,73.19999999999959,0,0,-66,0,3,3,0
-1687.0,398.0,-2.0,-2644.0,-47.0,2.0,0.0,53.5,0,0,16,2,-2,5,1
1610.0,-4300.0,-1.0,-3289.0,33.0,-52.0,0.0,4.0,0,0,1,-3,-1,-5,1
-1545.0,-2185.0,-4.0,-4850.0,-26.0,-37.0,0.0,140.20000000000027,0,0,5,1,1,-2,0
1412.0,-608.0,1.0,1129.0,5.0,5.0,0.0,154.80000000000018,0,0,-4,0,2,0,1
-1245.0,244.0,-2.0,-2180.0,-9.0,-39.0,0.0,-619.3999999999999,0,0,-3,0,0,3,0
3952.0,7902.0,6.0,7919.0,65.0,69.0,0.0,84.09999999999991,0,0,1,-1,-1,6,0
308.0,2273.0,1.0,1665.0,68.0,12.0,0.0,-355.1999999999998,0,0,-147,1,1,-1,0
1915.0,846.0,1.0,1188.0,-13.0,-73.0,0.0,-681.1000000000001,0,0,14,0,-2,4,0
3557.0,-804.0,-3.0,-4872.0,11.0,-32.0,0.0,-236.0,0,0,6,0,1,-3,1
-1529.0,-2609.0,-3.0,-1464.0,-41.0,13.0,0.0,-187.60000000000014,0,0,1,1,-1,-4,1
1218.0,1438.0,-1.0,-369.0,-29.0,-24.0,0.0,29.600000000000364,0,0,14,2,1,5,0
648.0,1322.0,-2.0,-1977.0,-4.0,19.0,0.0,-577.5,0,0,1,-2,1,-3,0
-207.0,3655.0,4.0,3275.0,43.0,10.0,0.0,-294.3000000000004,0,0,3,3,2,3,0
-3259.0,-5769.0,-5.0,-6805.0,21.0,-98.0,0.0,-347.10000000000036,0,0,-7,-1,-1,-5,1
-4475.0,375.0,-4.0,-4833.0,-23.0,-24.0,0.0,-698.1999999999998,0,0,8,2,0,-1,0
-3933.0,-3378.0,-5.0,-4820.0,-47.0,-7.0,0.0,80.39999999999986,0,0,210,1,-4,-3,1
-627.0,-9232.0,2.0,114.0,-61.0,-18.0,0.0,465.0999999999999,0,0,-14,3,-9,-15,1
-77.0,807.0,0.0,-344.0,-5.0,-11.0,0.0,-79.79999999999973,0,0,-76,-4,0,-2,1
-851.0,-5100.0,-2.0,-2950.0,-35.0,15.0,0.0,-9.899999999999864,0,0,4,0,-3,-7,1
3032.0,-3784.0,-2.0,-2970.0,-16.0,-57.0,0.0,367.89999999999986,0,0,6,-4,-2,-3,1
2843.0,2689.0,4.0,5831.0,12.0,13.0,0.0,48.79999999999973,0,0,-16,3,0,6,0
579.0,-6506.0,-3.0,-2544.0,59.0,-37.0,0.0,206.5999999999999,0,0,43,-3,-4,-9,1
2257.0,-748.0,2.0,1614.0,-20.0,-29.0,0.0,24.09999999999991,0,0,22,-4,-2,2,0
3203.0,8747.0,2.0,3353.0,46.0,61.0,0.0,111.29999999999995,0,0,13,2,1,10,0
2002.0,4966.0,3.0,3548.0,36.0,35.0,0.0,262.99999999999955,0,0,-4,2,3,7,1
-112.0,-1652.0,-5.0,-3829.0,7.0,4.0,0.0,320.2999999999997,0,0,254,0,1,-9,1
-2323.0,-9257.0,-8.0,-10915.0,-74.0,-101.0,0.0,-251.4000000000001,0,0,-93,-2,-3,-11,1
-179.0,2863.0,5.0,3843.0,34.0,8.0,0.0,-77.20000000000005,0,0,-19,1,0,4,0
609.0,2599.0,0.0,1420.0,30.0,-5.0,0.0,10.899999999999864,0,0,-10,0,0,3,0
-57.0,-4520.0,-5.0,-6056.0,13.0,-39.0,0.0,-768.4000000000001,0,0,1,-2,-3,-9,1
-2446.0,1059.0,1.0,472.0,18.0,47.0,0.0,-136.80000000000018,0,0,-23,-1,1,2,1
2612.0,-3173.0,-2.0,-2188.0,-21.0,-36.0,0.0,519.6999999999998,0,0,-4,-1,-2,-6,1
2340.0,1975.0,4.0,2998.0,-16.0,41.0,0.0,483.1999999999998,0,0,3,2,-1,5,0
-1604.0,-3396.0,-3.0,-2470.0,22.0,-34.0,0.0,-179.89999999999964,0,0,-7,-1,-2,-2,1
3222.0,-5278.0,-3.0,-2840.0,-30.0,7.0,0.0,91.40000000000009,0,0,-13,-1,-4,-11,1
1349.0,5554.0,4.0,3687.0,70.0,9.0,0.0,365.4999999999998,0,0,1,3,-3,7,0
958.0,-5196.0,-2.0,-3927.0,-69.0,23.0,0.0,249.69999999999982,0,0,-10,-3,-4,-14,1
3788.0,2223.0,2.0,3017.0,-11.0,28.0,0.0,-23.59999999999991,0,0,-93,0,2,-3,0
3240.0,1155.0,2.0,432.0,-53.0,-13.0,0.0,-344.9000000000001,0,0,34,-2,0,-1,0
-978.0,-3238.0,-3.0,-4782.0,-81.0,2.0,0.0,12.199999999999818,0,0,-4,-1,-2,-8,0
-3282.0,-5572.0,-3.0,-4505.0,4.0,-27.0,0.0,-63.50000000000023,0,0,-18,-4,-5,-3,1
3007.0,-71.0,-1.0,-984.0,-26.0,-5.0,0.0,147.29999999999973,0,0,18,3,0,0,1
3426.0,5693.0,2.0,3785.0,41.0,20.0,0.0,292.7000000000003,0,0,-12,3,0,-4,0
-2078.0,-2198.0,1.0,968.0,-10.0,34.0,0.0,368.79999999999995,0,0,12,1,-4,2,1
658.0,3960.0,3.0,3631.0,87.0,1.0,0.0,314.20000000000005,0,0,2,-1,1,7,1
2660.0,11513.0,6.0,9255.0,90.0,30.0,0.0,-374.0999999999999,0,0,15,1,3,13,0
-1796.0,-6559.0,-4.0,-5947.0,25.0,-16.0,0.0,194.50000000000045,0,0,-4,-3,-5,-6,1
-1024.0,8845.0,3.0,4894.0,-8.0,41.0,0.0,-517.3000000000006,0,0,10,0,3,12,0
1473.0,3373.0,2.0,2633.0,-3.0,9.0,0.0,-43.900000000000546,0,0,-8,4,0,8,0
-1643.0,3175.0,2.0,2087.0,-37.0,22.0,0.0,290.0,0,0,4,-2,0,-1,1
-5287.0,99.0,-1.0,122.0,42.0,13.0,0.0,-60.000000000000455,0,0,-7,-1,1,-2,0
3345.0,7355.0,4.0,6339.0,-20.0,16.0,0.0,-391.6999999999998,0,0,2,-1,0,12,0
-30.0,5753.0,4.0,4525.0,43.0,10.0,0.0,219.4000000000001,0,0,-13,3,2,2,0
-2715.0,-4266.0,-2.0,-426.0,-56.0,-1.0,0.0,365.6999999999998,0,0,12,0,-1,2,1
-1511.0,-6031.0,-7.0,-7773.0,-44.0,-58.0,0.0,180.30000000000018,0,0,6,-1,-1,-5,1
558.0,-7267.0,-4.0,-5694.0,2.0,-30.0,0.0,279.0999999999999,0,0,11,-3,-5,-10,1
-514.0,2141.0,0.0,-310.0,23.0,46.0,0.0,272.10000000000036,0,0,-4,0,-2,-7,0
-1829.0,-6127.0,-6.0,-7153.0,-46.0,-62.0,0.0,-7.0,0,0,-34,0,-3,-4,1
-709.0,-1936.0,-2.0,-1813.0,-52.0,-6.0,0.0,-245.70000000000027,0,0,218,-1,-3,0,0
1514.0,-4660.0,-4.0,-5429.0,-62.0,-16.0,0.0,-84.79999999999973,0,0,135,2,-2,-3,0
-820.0,-2815.0,1.0,-938.0,-25.0,-20.0,0.0,420.9000000000001,0,0,-11,2,-1,-3,0
3301.0,5523.0,4.0,3588.0,-9.0,42.0,0.0,-243.29999999999973,0,0,-5,2,2,7,0
2308.0,8278.0,4.0,6129.0,44.0,56.0,0.0,-565.6000000000004,0,0,-135,1,3,8,0
-3775.0,-4261.0,-3.0,-4462.0,-22.0,-38.0,0.0,-194.4000000000001,0,0,5,-2,-2,0,1
1990.0,8257.0,6.0,7419.0,58.0,47.0,0.0,94.89999999999964,0,0,3,3,2,10,0
-2286.0,-2448.0,-2.0,-3134.0,-7.0,-30.0,0.0,-103.99999999999955,0,0,-157,3,-1,1,0
1139.0,-2107.0,-1.0,-2590.0,-20.0,-9.0,0.0,-17.09999999999991,0,0,5,-4,0,-6,1
399.0,2934.0,4.0,3289.0,-36.0,-15.0,0.0,-866.6000000000006,0,0,-3,3,0,9,0
1830.0,-2715.0,-2.0,-3404.0,-26.0,-18.0,0.0,-290.50000000000045,0,0,-20,-2,-3,-3,1
-3709.0,-4229.0,-4.0,-5740.0,17.0,-21.0,0.0,-8.700000000000273,0,0,1,-3,-5,-8,1
-841.0,-5111.0,-4.0,-7207.0,-74.0,-36.0,0.0,376.7000000000003,0,0,0,-2,-2,-11,1
-5654.0,2074.0,-1.0,-706.0,2.0,-2.0,0.0,-14.900000000000091,0,0,-2,1,4,5,0
4106.0,-4287.0,-2.0,-2015.0,8.0,-31.0,0.0,96.50000000000023,0,0,173,-4,-3,-5,1
-816.0,2400.0,4.0,5463.0,-32.0,14.0,0.0,-550.5,0,0,2,1,-2,7,0
-1599.0,2710.0,0.0,-447.0,116.0,-22.0,0.0,-526.8,0,0,10,0,0,-3,0
258.0,-2385.0,0.0,273.0,1.0,-15.0,0.0,314.7000000000003,0,0,-6,-3,-3,-2,0
299.0,10214.0,4.0,7348.0,76.0,59.0,0.0,-327.10000000000036,0,0,10,3,0,11,0
1452.0,5922.0,5.0,7378.0,32.0,47.0,0.0,530.9000000000001,0,0,6,2,2,5,0
-180.0,-115.0,3.0,1216.0,18.0,-29.0,0.0,-518.9999999999995,0,0,-6,-2,-4,-4,1
-212.0,-539.0,-2.0,-2483.0,-22.0,23.0,0.0,36.29999999999973,0,0,68,2,-1,0,0
5162.0,1967.0,2.0,3168.0,-33.0,4.0,0.0,358.89999999999986,0,0,1,-2,0,0,1
1155.0,-5840.0,-1.0,-2458.0,-125.0,-39.0,0.0,-30.5,0,0,2,-3,-3,-5,1
748.0,2878.0,2.0,2480.0,44.0,-20.0,0.0,-607.3,0,0,17,-1,2,6,0
-560.0,-4181.0,-2.0,-2281.0,-20.0,-11.0,0.0,385.0,0,0,18,-1,-2,-3,1
920.0,1122.0,2.0,1903.0,44.0,-8.0,0.0,288.60000000000036,0,0,12,1,-1,4,0
-1976.0,-6630.0,0.0,-1479.0,-26.0,-42.0,0.0,-408.0,0,0,-1,1,-4,0,1
-1800.0,-5781.0,-6.0,-6799.0,-6.0,-37.0,0.0,-186.4000000000001,0,0,194,-5,-2,-7,1
2250.0,4325.0,1.0,2281.0,-15.0,8.0,0.0,-357.10000000000014,0,0,75,3,2,8,1
-4152.0,-26.0,0.0,-315.0,32.0,28.0,0.0,285.1999999999996,0,0,0,3,1,-5,0
3973.0,-5005.0,-1.0,-1088.0,-72.0,-16.0,0.0,440.5,0,0,66,-3,-9,-10,0
1503.0,-2417.0,-2.0,-1338.0,-31.0,-74.0,0.0,-391.10000000000036,0,0,58,0,-1,1,1
-3635.0,-5771.0,-4.0,-6442.0,-34.0,-54.0,0.0,-578.1000000000004,0,0,37,-1,-4,-8,1
339.0,-6868.0,-3.0,-5279.0,14.0,-53.0,0.0,-151.19999999999982,0,0,-8,-2,-2,-5,1
-125.0,-1520.0,0.0,1578.0,-16.0,18.0,0.0,-14.699999999999363,0,0,-4,-4,-2,-3,1
576.0,-2414.0,0.0,1270.0,-75.0,6.0,0.0,63.40000000000009,0,0,-7,0,-2,0,1
-1882.0,3538.0,2.0,4929.0,-24.0,53.0,0.0,-343.0999999999999,0,0,-28,1,2,5,0
-1203.0,-6324.0,-2.0,-4805.0,-58.0,-22.0,0.0,-401.7999999999997,0,0,-26,-2,-2,-10,1
68.0,3268.0,2.0,2311.0,5.0,1.0,0.0,406.1999999999998,0,0,-4,-1,2,4,0
324.0,-2846.0,0.0,-715.0,39.0,-2.0,0.0,-189.0999999999999,0,0,18,-2,-2,1,1
242.0,3222.0,7.0,6527.0,96.0,39.0,0.0,708.6000000000001,0,0,-27,-1,-3,4,0
-411.0,4922.0,4.0,6598.0,74.0,12.0,0.0,28.800000000000182,0,0,-83,-1,3,4,0
-3054.0,981.0,0.0,834.0,-26.0,8.0,0.0,-33.69999999999982,0,0,-3,2,0,10,0
653.0,1580.0,2.0,1191.0,0.0,36.0,0.0,55.799999999999955,0,0,28,3,0,-1,1
-3974.0,-5004.0,-4.0,-5611.0,-43.0,-4.0,0.0,95.59999999999991,0,0,27,0,-2,-2,1
2726.0,641.0,0.0,1386.0,-13.0,34.0,0.0,336.5,0,0,-7,1,0,-1,0
-3183.0,-7818.0,-5.0,-4003.0,-37.0,14.0,0.0,617.4000000000001,0,0,57,2,-3,-8,0
2081.0,9886.0,5.0,5005.0,71.0,18.0,0.0,-219.59999999999945,0,0,-55,0,5,14,0
-371.0,2379.0,2.0,3033.0,-35.0,2.0,0.0,270.5,0,0,-197,-1,0,-3,1
-3187.0,3313.0,-1.0,-677.0,-50.0,1.0,0.0,-464.70000000000005,0,0,-13,1,3,6,0
964.0,5761.0,3.0,3496.0,7.0,25.0,0.0,318.70000000000005,0,0,-2,4,4,5,0
1499.0,-1645.0,-2.0,-1879.0,15.0,-8.0,0.0,101.90000000000055,0,0,-19,1,-1,-6,0
-1451.0,-6616.0,-6.0,-6350.0,-38.0,3.0,0.0,186.80000000000018,0,0,-73,1,-2,-10,1
-351.0,738.0,-2.0,-2037.0,43.0,-25.0,0.0,216.5,0,0,3,0,1,-3,0
-3133.0,287.0,0.0,1590.0,-17.0,14.0,0.0,-766.9999999999998,0,0,136,1,-2,10,0
-4119.0,-8683.0,-5.0,-6552.0,-53.0,-28.0,0.0,233.20000000000027,0,0,-6,-2,-4,-3,0
2158.0,8048.0,5.0,5921.0,60.0,77.0,0.0,589.0999999999999,0,0,-29,5,4,4,0
2317.0,1902.0,1.0,1996.0,14.0,24.0,0.0,-104.49999999999977,0,0,-5,-2,-1,0,0
2100.0,1165.0,-1.0,-2131.0,13.0,-16.0,0.0,-611.8000000000002,0,0,72,2,-1,-4,1
-693.0,-6158.0,-3.0,-4755.0,-42.0,-8.0,0.0,-369.5999999999999,0,0,-30,1,-4,-9,1
-1604.0,7083.0,3.0,4222.0,67.0,37.0,0.0,119.90000000000009,0,0,-3,5,2,10,0
88.0,-186.0,-2.0,-1801.0,50.0,-20.0,0.0,86.59999999999991,0,0,138,-2,2,-6,1
1617.0,2475.0,0.0,-1244.0,66.0,8.0,0.0,250.70000000000027,0,0,-6,2,-3,0,0
2656.0,-3104.0,0.0,-1962.0,-27.0,-22.0,0.0,293.0999999999999,0,0,-80,-3,-1,-4,0
1540.0,5335.0,2.0,3238.0,29.0,-35.0,0.0,-53.299999999999955,0,0,-7,-2,-1,6,0
3708.0,-8200.0,-4.0,-4837.0,-35.0,-28.0,0.0,823.2999999999997,0,0,-13,-4,-5,-14,1
-2776.0,2388.0,0.0,300.0,55.0,22.0,0.0,-312.2999999999997,0,0,-2,5,3,-3,0
767.0,-793.0,-1.0,-1623.0,-66.0,-56.0,0.0,-139.30000000000018,0,0,24,3,-3,2,0
-890.0,-4362.0,-5.0,-3429.0,-65.0,-17.0,0.0,-133.29999999999995,0,0,-3,-1,-2,-3,1
1357.0,6382.0,4.0,5349.0,49.0,46.0,0.0,-46.29999999999973,0,0,7,-1,1,9,0
-2293.0,-5471.0,-4.0,-4306.0,-5.0,-27.0,0.0,-305.2999999999997,0,0,-19,-2,-3,-7,1
579.0,3518.0,4.0,3124.0,-19.0,26.0,0.0,26.899999999999864,0,0,-72,4,0,9,0
617.0,2020.0,-1.0,-1529.0,-7.0,36.0,0.0,-94.29999999999995,0,0,16,1,2,-3,0
-1400.0,1809.0,2.0,1704.0,46.0,-12.0,0.0,-58.40000000000009,0,0,13,-2,0,1,0
-214.0,-1364.0,0.0,-2415.0,-2.0,-88.0,0.0,23.499999999999545,0,0,-10,1,-1,2,1
333.0,43.0,0.0,-777.0,16.0,-40.0,0.0,127.89999999999964,0,0,-9,-4,1,-4,1
-1448.0,-2953.0,-3.0,-3896.0,8.0,-49.0,0.0,-112.40000000000009,0,0,5,0,-3,-3,1
2672.0,5212.0,2.0,3688.0,58.0,8.0,0.0,-146.9000000000001,0,0,2,-1,1,5,0
538.0,-160.0,0.0,1328.0,20.0,24.0,0.0,83.59999999999991,0,0,-43,-1,-4,3,0
-821.0,-400.0,0.0,-967.0,-6.0,2.0,0.0,86.79999999999995,0,0,1,-1,-1,-6,1
528.0,7753.0,5.0,4533.0,19.0,32.0,0.0,-8.399999999999636,0,0,89,3,1,13,0
532.0,3091.0,3.0,3133.0,22.0,3.0,0.0,87.90000000000009,0,0,-10,1,0,-1,0
-2979.0,2476.0,-1.0,78.0,79.0,-45.0,0.0,-288.60000000000014,0,0,-109,-1,-3,5,1
-2618.0,-867.0,0.0,16.0,23.0,-43.0,0.0,-436.2999999999997,0,0,19,-2,-2,6,0
-4803.0,-5628.0,-4.0,-5317.0,-38.0,-71.0,0.0,48.30000000000018,0,0,7,-3,-3,1,1
1162.0,5597.0,4.0,4670.0,2.0,58.0,0.0,175.30000000000018,0,0,-81,1,0,11,0
2842.0,825.0,-3.0,-2780.0,34.0,-33.0,0.0,-77.49999999999955,0,0,-131,-1,2,-5,1
-395.0,7589.0,4.0,5407.0,21.0,15.0,0.0,-331.0,0,0,6,2,3,9,0
-227.0,5779.0,2.0,1334.0,-18.0,28.0,0.0,391.1999999999998,0,0,25,0,-1,7,0
-1496.0,-4066.0,-2.0,-1578.0,24.0,-32.0,0.0,408.10000000000014,0,0,1,-3,-3,-4,1
-2705.0,4241.0,3.0,3306.0,61.0,3.0,0.0,4.899999999999864,0,0,-5,-1,1,6,0
1383.0,-11572.0,-6.0,-7438.0,-12.0,-73.0,0.0,170.99999999999977,0,0,-5,-5,-6,-18,1
-843.0,-5313.0,-1.0,-2708.0,-53.0,-9.0,0.0,127.20000000000027,0,0,3,-3,-1,-8,1
3968.0,5196.0,3.0,4727.0,30.0,13.0,0.0,111.70000000000027,0,0,-14,0,1,3,0
556.0,829.0,1.0,1408.0,-22.0,-30.0,0.0,-343.9000000000001,0,0,-6,-2,-1,1,0
607.0,-3717.0,-2.0,-2370.0,-90.0,9.0,0.0,155.50000000000045,0,0,8,1,-2,0,1
147.0,-3525.0,-1.0,-883.0,3.0,-56.0,0.0,-249.5,0,0,8,-4,-1,-4,0
-188.0,6557.0,7.0,8977.0,4.0,43.0,0.0,492.2000000000007,0,0,-94,2,3,12,0
-3836.0,-4481.0,-3.0,-4510.0,-18.0,-18.0,0.0,196.20000000000027,0,0,11,-1,-2,-7,1
1848.0,12688.0,9.0,11161.0,15.0,56.0,0.0,-471.70000000000005,0,0,27,-1,3,19,0
1205.0,1325.0,3.0,3657.0,0.0,48.0,0.0,-0.6000000000003638,0,0,-41,-2,-2,5,0
3411.0,4373.0,4.0,6755.0,26.0,1.0,0.0,-720.3999999999999,0,0,11,1,1,11,0
-4784.0,-8474.0,-4.0,-6144.0,-103.0,1.0,0.0,94.49999999999955,0,0,-3,1,-2,-11,1
-3082.0,-176.0,-1.0,-1558.0,12.0,-17.0,0.0,380.60000000000036,0,0,18,2,0,2,0
2258.0,-2208.0,-2.0,-1777.0,-9.0,-48.0,0.0,-571.7,0,0,-6,-2,-3,-1,1
3458.0,7434.0,7.0,7320.0,24.0,1.0,0.0,-72.99999999999955,0,0,68,4,-1,8,0
819.0,1714.0,1.0,971.0,-43.0,-4.0,0.0,-171.69999999999982,0,0,29,3,-1,2,0
-582.0,-6172.0,-4.0,-4963.0,10.0,-52.0,0.0,32.40000000000009,0,0,7,-2,-3,-12,1
1744.0,580.0,-2.0,-2777.0,32.0,-19.0,0.0,-407.60000000000014,0,0,10,-1,-2,-2,1
-768.0,-273.0,-1.0,-374.0,62.0,21.0,0.0,311.90000000000055,0,0,2,-1,0,-4,1
-812.0,-6666.0,-4.0,-6257.0,-78.0,-17.0,0.0,-5.600000000000364,0,0,15,-2,-4,-4,1
778.0,-4882.0,0.0,-2392.0,16.0,-3.0,0.0,-75.30000000000018,0,0,-4,0,-2,-14,1
-2029.0,-5108.0,-3.0,-3806.0,55.0,-40.0,0.0,302.7000000000003,0,0,12,-1,-2,-12,0
4678.0,2969.0,2.0,1371.0,42.0,9.0,0.0,-26.700000000000273,0,0,-10,2,0,-3,0
-827.0,-8131.0,-2.0,-5421.0,3.0,-79.0,0.0,30.699999999999818,0,0,2,-4,-3,-14,1
3969.0,-1641.0,-2.0,-2775.0,58.0,-57.0,0.0,178.70000000000005,0,0,-100,-2,-2,-12,1
-1892.0,-7162.0,-5.0,-7109.0,-75.0,-63.0,0.0,-245.5,0,0,38,-1,-2,-8,1
-4648.0,-6572.0,-1.0,-3546.0,-58.0,12.0,0.0,231.70000000000027,0,0,9,-1,-4,-9,1
3153.0,3703.0,2.0,1537.0,45.0,50.0,0.0,426.4999999999998,0,0,-6,1,3,-1,1
-749.0,1779.0,1.0,1544.0,-30.0,4.0,0.0,-59.99999999999977,0,0,9,2,-1,0,1
-3078.0,-6641.0,-5.0,-6965.0,-111.0,-2.0,0.0,269.10000000000014,0,0,7,-2,-2,-4,1
1894.0,4456.0,3.0,3821.0,-30.0,-15.0,0.0,-268.99999999999955,0,0,-5,1,2,6,0
2724.0,2144.0,0.0,1649.0,40.0,6.0,0.0,298.8000000000002,0,0,-26,-4,2,-8,1
1476.0,2521.0,1.0,1254.0,-6.0,-15.0,0.0,180.50000000000045,0,0,-1,0,2,3,1
206.0,1674.0,4.0,3861.0,-8.0,11.0,0.0,-133.60000000000036,0,0,-23,0,0,4,0
5457.0,2575.0,4.0,5413.0,0.0,34.0,0.0,431.2999999999993,0,0,-25,-4,0,-1,0
3073.0,2889.0,4.0,5193.0,-57.0,10.0,0.0,-239.79999999999973,0,0,-6,2,-1,8,1
2201.0,-1839.0,-1.0,-2037.0,30.0,-24.0,0.0,-387.2000000000003,0,0,17,1,-1,-5,1
-256.0,-5436.0,-3.0,-4917.0,-46.0,-22.0,0.0,-312.0999999999997,0,0,14,0,-1,-7,1
-1205.0,-7777.0,-2.0,-3962.0,-53.0,24.0,0.0,634.9000000000001,0,0,3,-3,-5,-12,1
-283.0,2486.0,5.0,2852.0,100.0,24.0,0.0,213.70000000000005,0,0,-104,2,3,-6,0
-1351.0,-1976.0,-4.0,-4230.0,99.0,-16.0,0.0,516.4000000000001,0,0,-8,-1,-3,-5,1
2150.0,5690.0,5.0,5237.0,-12.0,83.0,0.0,189.30000000000064,0,0,-265,4,0,-2,0
-497.0,-9418.0,-5.0,-5697.0,-58.0,-61.0,0.0,-266.4000000000001,0,0,5,-1,-3,-11,1
708.0,2650.0,-2.0,-1195.0,7.0,32.0,0.0,-26.5,0,0,2,0,0,-4,0
577.0,-7482.0,-3.0,-5010.0,-40.0,-45.0,0.0,264.2000000000003,0,0,-24,-3,-7,-6,1
-430.0,-4051.0,-2.0,-1690.0,-86.0,-6.0,0.0,307.4000000000001,0,0,-35,0,-4,-2,1
-1305.0,-600.0,-1.0,-2064.0,27.0,-25.0,0.0,-442.2000000000003,0,0,-1,-2,0,-6,0
261.0,-5674.0,-4.0,-4698.0,-60.0,-18.0,0.0,-18.09999999999991,0,0,0,1,-2,-7,1
2615.0,-4230.0,-1.0,-724.0,-72.0,29.0,0.0,250.40000000000032,0,0,-6,0,-2,-8,0
-3448.0,-2012.0,1.0,1364.0,-34.0,15.0,0.0,130.80000000000018,0,0,22,-2,-1,0,1
4144.0,6343.0,4.0,4675.0,-5.0,8.0,0.0,-798.1999999999998,0,0,1,1,0,14,0
-111.0,-841.0,2.0,1386.0,15.0,-11.0,0.0,356.79999999999995,0,0,52,-2,-1,-4,0
619.0,3374.0,0.0,1140.0,-8.0,-20.0,0.0,-635.0,0,0,-1,-2,2,9,1
23.0,1532.0,2.0,2632.0,37.0,36.0,0.0,-201.79999999999927,0,0,23,-1,0,-5,0
-4096.0,-1811.0,-1.0,-2378.0,11.0,-40.0,0.0,-96.59999999999991,0,0,-5,1,-2,-5,0
-2167.0,-6166.0,-4.0,-6992.0,-96.0,-47.0,0.0,187.60000000000036,0,0,-156,0,-3,-3,1
